,location,longitude,latitude,cars_mean,peds_mean,bikes_mean
750,Danforth Rd / McCowan Rd / Perivale Cres,-79.2443797646145,43.7527197809392,21.604166666666668,0.8359375,0.0390625
751,Danforth Rd / Midland Ave,-79.2539610586054,43.7248275180832,32.39632936507936,6.376488095238095,0.8020833333333333
752,Danforth Rd / Neston Ave / Tyne Crt,-79.2486569406479,43.7333492095241,21.834821428571427,3.263392857142857,0.4263392857142857
753,Danforth Rd / North Woodrow Blvd,-79.264616320135,43.7102523754905,20.40625,3.517857142857143,1.09375
754,Danforth Rd / Pilkington Dr,-79.2696531769261,43.7044701588868,18.8891369047619,4.392857142857143,1.484375
755,Danforth Rd / Savarin St,-79.24506118,43.7432301914204,25.859375,9.591517857142858,0.41517857142857145
756,Danforth Rd / Seminoff St,-79.2707804308626,43.7028085305033,17.39955357142857,2.7857142857142856,1.3482142857142858
757,Danforth Rd / Seminole Ave,-79.2445490494146,43.7478161799991,26.893601190476186,2.5625,0.30580357142857145
758,Danforth Rd / St Clair Ave E,-79.2598999011494,43.7168550697947,48.97718253968254,4.096726190476191,0.9285714285714286
759,Danforth Rd / Trudelle St,-79.2455327713163,43.7399222433631,28.220982142857142,7.957589285714286,0.484375
760,Danforth Rd / Warden Ave,-79.2748357774562,43.697177451178,29.638392857142858,3.1294642857142856,1.1875
761,Danforth Rd / Winter Ave,-79.2517713812605,43.7292963801401,22.879464285714285,4.236607142857143,0.5334821428571429
762,Danforth Rd / Wolfe Ave / Gordonridge Pl,-79.2526424109131,43.7274358320825,23.40952380952381,5.2732142857142845,0.3834821428571428
763,Danforth Rd to Glenshephard Dr,-79.25040031786128,43.731204040431074,21.75372023809524,0.7299107142857143,0.26339285714285715
764,Danforth Rd: Hart Ave - Linden Ave,-79.25792269700547,43.71982052676252,22.203125,0.6696428571428571,0.3794642857142857
765,Davenport Rd / Alberta Ave,-79.4314749510357,43.6746748129755,20.930059523809526,5.776785714285714,7.401785714285714
766,Davenport Rd / Bartlett Ave N,-79.4383473290114,43.6737084014485,21.370535714285715,2.4441964285714284,5.033482142857143
767,Davenport Rd / Bay St,-79.3906865603529,43.6731062709653,30.28125,10.765625,4.8125
768,Davenport Rd / Bedford Rd,-79.399843115829,43.6743747377491,34.610863095238095,13.078125,4.734375
769,Davenport Rd / Belmont St / New St,-79.3929234700231,43.6747097416139,42.50297619047619,9.455357142857142,3.904017857142857
770,Davenport Rd / Christie St / Hillcrest Park Trl,-79.423093756541,43.6755617195534,33.60863095238095,5.745535714285714,8.5625
771,Davenport Rd / Dovercourt Rd,-79.4346372533763,43.674291849353,28.041666666666668,2.9285714285714284,6.066964285714286
772,Davenport Rd / Dupont St,-79.4025711898454,43.6757960278088,39.885416666666664,16.0546875,5.883928571428571
773,Davenport Rd / Hazelton Ave,-79.3948103371537,43.6750959039403,41.059895833333336,1.5625,0.3359375
774,Davenport Rd / Howland Ave,-79.413367543371,43.6768072418416,19.09375,2.0078125,0.703125
775,Davenport Rd / Huron St,-79.4057590540886,43.6779679102405,16.4296875,2.8359375,0.53125
776,Davenport Rd / Lansdowne Ave,-79.4483038015655,43.6715574661923,32.92373511904761,7.703125,1.1428571428571428
777,Davenport Rd / Laughton Ave,-79.4557728547368,43.6703263647906,21.709821428571427,9.794642857142858,3.2410714285714284
778,Davenport Rd / Lightbourn Ave,-79.4437662390476,43.6723765781428,20.643229166666664,2.5859375,4.4375
779,Davenport Rd / Oakwood Ave,-79.4337519982279,43.6744054585145,32.601190476190474,3.84375,7.245535714285714
780,Davenport Rd / Osler St,-79.4597195235225,43.670457208732,16.747023809523807,6.232142857142857,1.4910714285714286
781,Davenport Rd / Ossington Ave,-79.4309472494684,43.6747100776494,31.308035714285715,5.669642857142857,7.580357142857143
782,Davenport Rd / Symington Ave,-79.4532569652693,43.6707195139192,26.223214285714285,8.348214285714286,3.6919642857142856
783,Davenport Rd / Wychwood Pk,-79.4189845710731,43.6766553859392,17.640625,1.6875,0.78125
784,Davenport Rd / Yonge St / Church St,-79.3878664707012,43.6728738435857,32.48529411764706,58.10707720588235,9.277573529411766
785,Davisville Ave / Pailton Cres,-79.3908801164731,43.6994929857248,18.817708333333332,5.421875,0.75
786,Davisville Ave: Yonge St - Pailton Cres,-79.39376000000001,43.69889500000001,12.852678571428571,12.258928571428571,0.3705357142857143
787,Dawes Rd / Chapman Ave,-79.2969313012647,43.7009047387137,15.067708333333334,9.0546875,0.03125
788,Dawes Rd / Coleman Ave,-79.2968714149775,43.6903635580412,10.018229166666666,4.171875,0.765625
789,Dawes Rd / Gower St,-79.2969304348811,43.7022568461024,12.510416666666668,4.03125,0.078125
790,Dawes Rd / Secord Ave,-79.2972280738854,43.6935420527342,15.270833333333332,4.203125,0.1171875
791,Dean Park Rd / Red River Cres,-79.1723765424692,43.8024430929397,3.7537202380952377,2.0357142857142856,0.03571428571428571
792,Deans Dr / Mendelssohn St,-79.281731789714,43.7165190989065,2.611607142857143,3.3348214285714284,0.10267857142857142
793,Dearham Wood / Schubert Dr,-79.1872212617555,43.7532627646238,2.46875,0.7421875,0.03125
794,Deauville Lane / Ferrand Dr / Rochefort Dr,-79.331970666066,43.7194143358673,5.600260416666667,3.40625,0.1953125
795,Deauville Lane / St Dennis Dr,-79.3314063998126,43.7183602325794,13.615885416666668,8.43359375,0.1484375
796,Deerford Rd / Van Horne Ave / Ashstead Pl,-79.348595629531,43.7879522618433,8.330729166666668,1.6875,0.1015625
797,Delavan Ave / Vesta Dr,-79.4168571310587,43.691955963638,1.1979166666666667,0.5859375,0.078125
798,Delaware Ave / Hallam St,-79.4305049329699,43.6674471148871,5.263020833333334,5.2578125,5.0546875
799,Denison Ave / Carr St / Randy Padmore Park Trl,-79.4013117913235,43.6496730014818,2.65625,8.3125,3.046875
800,Denison Rd E to Jane St,-79.50697662135428,43.69672688349608,8.552083333333332,1.328125,0.0078125
801,Denton Ave / Pharmacy Ave,-79.2840728900829,43.6939405791206,14.598214285714286,8.5,0.42410714285714285
802,Denton Ave / St Dunstan Dr,-79.2862006414879,43.6934706787376,4.7890625,3.8828125,0.0859375
803,Derrydown Rd / Grandravine Dr,-79.4917305581402,43.7530207672587,10.234375,0.5546875,0.0625
804,Dewbourne Ave / Peveril Hill N,-79.4257691171761,43.6985482973164,3.9166666666666665,0.9151785714285714,0.0625
805,Dewson St: Ossington Ave - Concord Ave,-79.42429000000001,43.65683,16.30295138888889,7.229166666666666,2.7916666666666665
806,Divadale Dr / Bessborough Dr / Craig Cres,-79.3752681634471,43.7125461254443,6.6015625,1.921875,0.1171875
807,Dixon Rd / 427 N Dixon Ramp,-79.5994192193971,43.6865581819076,35.16796875,1.75,0.0390625
808,Dixon Rd / Carlingview Dr,-79.5955662214772,43.6867573364385,37.0,5.90234375,0.05859375
809,Dixon Rd / Celestine Dr,-79.5625167197123,43.6934015712337,30.625,3.15625,0.0859375
810,Dixon Rd / Chetta Pl / Wincott Dr,-79.552156495817,43.6957963226731,34.04950142450142,4.186965811965813,0.0673076923076923
811,Dixon Rd / City View Dr / Kelfield St,-79.5770664616591,43.6902121790542,37.30859375,6.07421875,0.08203125
812,Dixon Rd / Islington Ave,-79.5467316982141,43.6970494522127,66.12760416666667,17.2421875,0.29296875
813,Dixon Rd / Kentroyal Dr,-79.5294488605055,43.7008223568876,20.338541666666668,0.1953125,0.0234375
814,Dixon Rd / Kipling Ave,-79.558649130603,43.6942496435162,51.11848958333333,10.93359375,0.015625
815,Dixon Rd / Skyway Ave / Attwell Dr,-79.5868230178553,43.6879482619763,47.7578125,5.28125,0.1015625
816,Dixon Rd / St Phillips Rd / Royal York Rd,-79.5342720956626,43.699821681158,49.560763888888886,2.588541666666667,0.2916666666666667
817,Dixon Rd / Tamarack Crcl / Golfwood Hts,-79.539845467496,43.6985775620329,31.822916666666668,1.71875,0.09375
818,Dixon Rd: Dixon Park Trl - Kipling Ave,-79.5549,43.69513500000001,32.43489583333333,3.078125,0.0390625
819,Dixon Rd: McArthur St - Maplebranch Path,-79.54466500000001,43.697525,36.359375,4.9296875,0.2109375
820,Doerr Rd / Bernadine St,-79.2588136184597,43.7687371434846,1.9893162393162391,0.8397435897435898,0.019230769230769232
821,Don Mills Rd / Barber Greene Rd / Green Belt Dr,-79.3408596223628,43.7276564266178,44.166666666666664,4.65625,0.033854166666666664
822,Don Mills Rd / Chipping Rd,-79.3454453550639,43.744735602096,34.28385416666667,1.1171875,0.015625
823,Don Mills Rd / Cliffwood Rd,-79.3568524164368,43.8070296297547,24.06659544159544,4.3969017094017095,0.09455128205128205
824,Don Mills Rd / Clock Tower Rd,-79.3427128809501,43.7344338952939,33.94010416666667,3.19140625,0.02734375
825,Don Mills Rd / Don Mills Rd E / Don Mills Rd W / Van Horne Ave,-79.3530299647219,43.7873450181836,38.545138888888886,10.778645833333334,0.22135416666666669
826,Don Mills Rd / Don Mills Rd W / Esterbrooke Ave / Fairview Mall Dr,-79.3487377141898,43.7790856066961,38.16015625,10.734375,0.01953125
827,Don Mills Rd / Duncan Mill Rd / Graydon Hall Dr,-79.3472298097016,43.7617518750822,42.70442708333333,6.05078125,0.015625
828,Don Mills Rd / Eglinton Ave E,-79.3388738773367,43.7205008067867,79.03869047619047,15.598214285714286,0.59375
829,Don Mills Rd / Finch Ave E / Skymark Park Trl,-79.3547369597867,43.7926604919921,55.50911458333333,17.49609375,0.02734375
830,Don Mills Rd / Havenbrook Blvd / Parkway Forest Dr,-79.3465313419276,43.769571234481,37.80729166666667,6.59375,0.0234375
831,Don Mills Rd / Kern Rd,-79.3468733884304,43.7500857979879,46.808779761904766,1.3772321428571428,0.35267857142857145
832,Don Mills Rd / Lawrence Ave E,-79.3434482925549,43.7371733475081,67.29861111111111,26.479166666666668,0.3467261904761904
833,Don Mills Rd / Leith Hill Rd,-79.347897120598,43.7771288095296,35.16927083333333,13.80078125,0.03125
834,Don Mills Rd / Mallard Rd,-79.3463523490659,43.7482141355642,41.14245014245015,2.4006410256410255,0.03205128205128205
835,Don Mills Rd / McNicoll Ave / McNicoll Park Trl,-79.3541422798534,43.7996086516684,35.171875,6.252604166666667,0.47395833333333326
836,Don Mills Rd / Moatfield Dr,-79.3471541713182,43.7586212513862,36.74609375,0.484375,0.03515625
837,Don Mills Rd / Moriyama Dr / Wynford Dr,-79.3395707999897,43.7230094534271,46.557291666666664,3.41796875,0.01171875
838,Don Mills Rd / O'Connor Dr,-79.3396489715873,43.6955742158172,64.58333333333334,1.1830357142857142,0.38839285714285715
839,Don Mills Rd / Overlea Blvd / Gateway Blvd,-79.3343949847785,43.7099964553998,61.17075892857143,19.1796875,1.4308035714285714
840,Don Mills Rd / Premier Davis Blvd,-79.3551972873206,43.7964391033146,23.515625,1.25390625,0.03515625
841,Don Mills Rd / Rochefort Dr,-79.3379302581236,43.7180140203706,49.44661458333333,2.4765625,0.15234375
842,Don Mills Rd / Seneca Hill Dr,-79.3541591052781,43.7902739867315,30.264322916666668,4.3203125,0.03125
843,Don Mills Rd / Sheppard Ave E,-79.3470409706647,43.7751071493231,63.9765625,11.51171875,0.0234375
844,Don Mills Rd / St Dennis Dr,-79.3373163905989,43.7165536220186,40.425595238095234,9.330357142857142,0.8035714285714286
845,Don Mills Rd / Steeles Ave E,-79.3607769603845,43.8111841512224,66.01388888888889,9.893229166666668,0.0078125
846,Don Mills Rd / The Donway E / The Donway W,-79.3444575331059,43.7408435594891,39.766076516076524,2.680708180708181,0.11599511599511594
847,Don Mills Rd E / Deerford Rd,-79.3507333655551,43.7854159768933,13.03125,9.8828125,0.01953125
848,Don Mills Rd E / Don Mills Rd W,-79.3521012758235,43.7864866682484,17.3125,2.6964285714285716,0.033482142857142856
849,Don Mills Rd E / Godstone Rd,-79.3491250748099,43.7827678785242,14.170572916666666,6.6640625,0.015625
850,Don Mills Rd W / Goodview Rd,-79.3528838591412,43.7838958520267,18.647321428571427,1.9508928571428572,0.09375
851,Don Mills Rd W to Goodview Rd,-79.35200223188792,43.78137057971979,17.033203125,5.076171875,0.015625
852,Don Mills Rd: Sheppard Ave E - Leith Hill Rd,-79.34747000000002,43.776120000000006,31.151041666666664,2.28125,0.00390625
853,Donlea Dr / Don Avon Dr,-79.3626695296116,43.7149584679077,3.2842261904761907,2.5044642857142856,0.24553571428571427
854,Donlea Dr / Laird Dr,-79.3651363871733,43.7144483873614,9.572916666666668,4.325892857142857,0.5357142857142857
855,Donlea Dr / Sutherland Dr,-79.3675734573279,43.7139381470097,6.014136904761904,6.151785714285714,0.875
856,Doonaree Dr / Underhill Dr,-79.3258572430938,43.7460272030395,17.182291666666664,2.671875,0.0
857,Doris Ave / Northtown Way / Northtown Park Trl,-79.4128350625177,43.7755045268594,18.73809523809524,13.464285714285714,0.4375
858,Dorset Rd / Sloley Rd,-79.2311895755212,43.720320600341,2.1328125,0.953125,0.0390625
859,Dovercourt Rd / Argyle St,-79.4234179475426,43.6461829895031,6.4627976190476195,13.21875,5.571428571428571
860,Dovercourt Rd / Dewson St,-79.4273932718802,43.6561829436493,11.59375,8.630952380952381,4.46875
861,Dovercourt Rd / Dundas St W,-79.4246988558369,43.6494376718471,20.708333333333332,28.609375,2.4921875
862,Dovercourt Rd / Foxley St,-79.4237772359097,43.6470853556176,6.836309523809524,9.575892857142858,2.955357142857143
863,Dovercourt Rd / Geary Ave,-79.4331514659318,43.6707094705104,16.161458333333336,3.1875,0.6171875
864,Dovercourt Rd / Hallam St,-79.4316952128002,43.6671864875703,17.723958333333332,9.6484375,5.3203125
865,Dovercourt Rd / Shanly St,-79.4305036536637,43.6643104723898,13.223958333333334,6.53125,2.7265625
866,Dovercourt Rd / Sudbury St,-79.4216554009512,43.6414741860081,6.385416666666667,7.015625,3.203125
867,Draper St / Front St W,-79.3975449032827,43.6417555677249,11.584077380952381,16.736607142857142,1.8102678571428572
868,Driftwood Ave / Futura Dr,-79.5113907705348,43.7501346236584,9.114583333333332,0.7589285714285714,0.0625
869,Driftwood Ave / Grandravine Dr,-79.5104492955724,43.7492268431378,10.895833333333332,2.8035714285714284,0.36160714285714285
870,Driftwood Ave / Topcliff Ave,-79.5133988416492,43.7564765334027,10.270833333333332,6.892857142857143,0.4107142857142857
871,Driftwood Ave / Yorkwoods Gt,-79.5128111399085,43.751472853086,10.133928571428571,7.0,0.5357142857142857
872,Dubarry Ave / Darlingside Dr,-79.1818043209903,43.7611330496913,1.0848214285714286,0.6875,0.05357142857142857
873,Dufferin Park Ave / Havelock St,-79.4313184650287,43.657744349258,1.515625,5.7890625,2.1015625
874,Dufferin St / Apex Rd,-79.4552923224386,43.7165588355474,35.50297619047619,4.986607142857143,0.25
875,Dufferin St / Billy Bishop Way,-79.4583672432494,43.7299294575631,41.33333333333333,1.7455357142857142,0.53125
876,Dufferin St / Bloor St W,-79.4353272024435,43.65986121207,39.37065018315018,70.98214285714286,17.247252747252748
877,Dufferin St / Bowie Ave / Whitmore Ave,-79.4511409831663,43.6979168178306,31.544270833333336,6.484375,0.0625
878,Dufferin St / Briar Hill Ave / Dufferin Hill Park Trl,-79.4521181113157,43.7023382742318,34.36904761904761,3.642857142857143,0.30357142857142855
879,Dufferin St / Castlefield Ave,-79.4517676711411,43.7007564039266,50.70907738095239,11.292410714285714,0.9620535714285714
880,Dufferin St / Cloverlawn Ave,-79.4444041756145,43.6812820933952,24.776041666666668,1.15625,0.1015625
881,Dufferin St / Croatia St,-79.434745735911,43.6583286812994,24.284226190476186,25.415178571428573,2.8526785714285716
882,Dufferin St / Dane Ave,-79.4551998813078,43.7161559210982,40.796875,3.4140625,0.1015625
883,Dufferin St / Davenport Rd,-79.4409960309979,43.6729902694151,42.191964285714285,15.881249999999998,5.23125
884,Dufferin St / Dundas St W,-79.4314267284597,43.6496351468501,33.36490221088435,30.23979591836735,7.620535714285714
885,Dufferin St / Dupont St / Album Lane,-79.4390359264523,43.6684648219083,48.386769480519476,15.082792207792208,3.0657467532467533
886,Dufferin St / Eglinton Ave W,-79.4502789805454,43.6956920028916,48.01240079365079,54.38095238095237,1.5550595238095237
887,Dufferin St / Eversfield Rd,-79.4468102537644,43.6872481077686,27.7797619047619,2.732142857142857,0.4955357142857143
888,Dufferin St / Finch Ave W,-79.4669278184442,43.768852105037,93.00651041666667,8.29296875,0.40234375
889,Dufferin St / Geary Ave,-79.4394275664324,43.6694244280439,29.686755952380953,5.40625,2.0357142857142856
890,Dufferin St / Gerry Fitzgerald Dr,-79.4701495233992,43.783839818744,51.8203125,2.890625,0.265625
891,Dufferin St / Glen Belle Cres,-79.4566336037366,43.7225800465935,51.25,2.3515625,0.0078125
892,Dufferin St / Glencairn Ave,-79.4531801058802,43.7069827421537,44.8125,12.535714285714286,0.8080357142857143
893,Dufferin St / Goodwood Ave,-79.4443360357008,43.6810924655912,23.877604166666668,2.0234375,0.0546875
894,Dufferin St / Hallam St,-79.4378869754571,43.6658350035772,26.682291666666664,7.912946428571429,3.3839285714285716
895,Dufferin St / Hope St,-79.4448446120971,43.6823687740449,26.715773809523814,4.607142857142857,0.6770833333333334
896,Dufferin St / Keywest Ave,-79.4489548896469,43.6925461788247,27.40252976190476,1.1852678571428572,0.3236607142857143
897,Dufferin St / Lappin Ave,-79.4381401269964,43.6664159070591,25.1421130952381,5.801339285714286,2.7142857142857144
898,Dufferin St / Lawrence Ave W,-79.4547511252167,43.7140869040044,61.83110119047619,24.526785714285715,0.7901785714285714
899,Dufferin St / Liberty St,-79.4266548579545,43.6370742536234,18.443452380952383,11.0625,2.5
900,Dufferin St / Lindsey Ave,-79.4329422162934,43.6536096058227,23.764322916666668,8.640625,1.78125
901,Dufferin St / Martin Ross Ave / G Ross Lord Park Trl,-79.4684684408276,43.7751938639573,55.127604166666664,1.34375,0.2578125
902,Dufferin St / Millicent St,-79.4377679966791,43.6655501995784,23.981770833333336,4.578125,1.875
903,Dufferin St / Overbrook Pl / Steeprock Dr,-79.4652118012738,43.7610422527619,65.12723214285714,3.2098214285714284,0.5424107142857143
904,Dufferin St / Ranee Ave / Bentworth Ave,-79.4564365090589,43.7217766732992,54.20238095238095,8.294642857142858,0.5758928571428571
905,Dufferin St / Rogers Rd,-79.4461172265153,43.6855663935808,41.14657738095237,16.272321428571427,1.8348214285714286
906,Dufferin St / Rosecliffe Ave,-79.4452629144212,43.6834255758514,28.23809523809524,1.7008928571428572,0.29910714285714285
907,Dufferin St / Rosemount Ave,-79.4424055782337,43.6763339985299,27.4781746031746,7.84077380952381,1.523809523809524
908,Dufferin St / Shanly St,-79.4366783628432,43.6629670719905,24.952380952380956,5.558035714285714,2.0089285714285716
909,Dufferin St / St Clair Ave W,-79.4430772259365,43.6779493245737,38.34286422902494,65.27604166666666,2.076424319727891
910,Dufferin St / Steeles Ave W,-79.4701146434636,43.7872675186245,82.390625,15.90625,0.1953125
911,Dufferin St / Supertest Rd / G Ross Lord Park Trl,-79.4691208241764,43.7779435189405,53.625,1.9609375,0.359375
912,Dufferin St / Sylvan Ave / Dufferin Grove Park Trl,-79.4333431759722,43.6546662843634,22.398809523809526,3.5714285714285716,2.71875
913,Dufferin St / Wallace Ave,-79.437023226046,43.663839132338,27.037946428571427,4.339285714285714,1.9330357142857142
914,Dufferin St / Yorkdale Rd / Bridgeland Ave,-79.4576892182816,43.7272034718267,66.05580357142857,3.1599702380952377,0.490327380952381
915,Dufferin St: Saskatchewan Rd - Springhurst Ave,-79.425655,43.634510000000006,11.82738095238095,11.236607142857142,2.361607142857143
916,Dufferin St: Stanstead Dr - Finch Ave W,-79.46652998431445,43.76703500345658,67.2890625,1.71875,0.078125
917,Duncairn Rd / The Donway W,-79.3465248709887,43.739673630429,8.307692307692307,1.3461538461538463,0.04487179487179487
918,Duncan Mill Rd / Valleybrook Dr,-79.3531946260421,43.7619270780943,15.625,1.6116071428571428,0.13392857142857142
919,Dundas St E / Alton Ave,-79.3293839661336,43.6672891557939,18.29093567251462,5.671052631578948,4.68640350877193
920,Dundas St E / Ashdale Ave,-79.3201710912281,43.6683158848985,17.109375,5.2109375,2.2734375
921,Dundas St E / Bond St,-79.3782954371015,43.6562546414802,14.36656746031746,51.36532738095237,8.423363095238095
922,Dundas St E / Boulton Ave,-79.3482191392167,43.6631834369336,16.9375,8.46875,4.40234375
923,Dundas St E / Broadview Ave,-79.3513525647438,43.6624483643874,22.61954365079365,18.59375,11.223511904761905
924,Dundas St E / Carlaw Ave,-79.3416074469158,43.6648442601741,29.294270833333332,16.26953125,2.11328125
925,Dundas St E / Carroll St,-79.353882791968,43.6619139674606,16.330729166666668,1.89453125,5.9921875
926,Dundas St E / Church St,-79.3771482287617,43.6565011675299,24.166666666666668,60.265625,3.64453125
927,Dundas St E / Coxwell Ave,-79.3175385981368,43.668703793255,24.036458333333336,6.2421875,0.51171875
928,Dundas St E / Dagmar Ave,-79.3367402337913,43.66590694223,20.0703125,1.8203125,6.375
929,Dundas St E / De Grassi St,-79.3473153410335,43.6634073028176,14.309895833333332,1.5859375,6.203125
930,Dundas St E / Dundas St E Dvp N Ramp,-79.3545092850874,43.6618367699124,17.723214285714285,0.45684523809523814,1.3244047619047616
931,Dundas St E / George St,-79.3734585796226,43.6573038797626,16.419270833333332,22.0703125,3.703125
932,Dundas St E / Greenwood Ave,-79.326638637076,43.6675994958495,23.078125,6.74609375,1.19921875
933,Dundas St E / Hamilton St,-79.352217044054,43.6622334260601,13.606770833333334,0.5703125,5.0625
934,Dundas St E / Hiltz Ave,-79.3276411830002,43.667573980875,17.90625,3.8203125,2.7109375
935,Dundas St E / Jarvis St,-79.3745669181933,43.6570670875953,29.928385416666664,57.93359375,3.099609375
936,Dundas St E / Jones Ave,-79.3343183102929,43.6661705452145,23.89453125,10.76171875,1.55859375
937,Dundas St E / Leslie St,-79.3317146662527,43.666737525496,18.375,7.5,1.515625
938,Dundas St E / Logan Ave,-79.3438725845688,43.6639189243608,18.875651041666668,7.732421875,3.98828125
939,Dundas St E / Munro St,-79.3530471416628,43.6620513098919,15.571614583333334,5.40625,4.8671875
940,Dundas St E / Ontario St,-79.3685541013452,43.6588561007596,12.950520833333332,11.2109375,1.703125
941,Dundas St E / Pape Ave,-79.3392577340604,43.6654170027567,19.578125,10.0625,1.9453125
942,Dundas St E / Parliament St,-79.365994945325,43.6594246158928,22.465169270833336,31.8798828125,4.6826171875
943,Dundas St E / Pembroke St,-79.3723898861768,43.6581705927939,13.831845238095237,15.203869047619047,6.25
944,Dundas St E / Regent Park Blvd,-79.3618035410649,43.6603535602001,13.54296875,8.859375,3.55078125
945,Dundas St E / Regent St,-79.3644998925252,43.659762276267,13.291666666666668,9.4609375,5.765625
946,Dundas St E / River St,-79.3581624400311,43.6611980081027,24.852564102564102,12.399038461538462,7.712740384615385
947,Dundas St E / Sackville St,-79.3630016281753,43.6600872573265,14.80859375,13.79296875,3.98046875
948,Dundas St E / Sherbourne St,-79.3710320725836,43.6582947007963,20.639322916666664,25.6015625,3.671875
949,Dundas St E / Sumach St,-79.3604723557231,43.6606575477767,15.70095486111111,19.294270833333336,4.645833333333333
950,Dundas St E / Victoria St,-79.3795762008715,43.6562913281717,14.415364583333334,67.8984375,2.51953125
951,Dundas St E / Yonge St / Dundas St W,-79.3809264046243,43.6563287749711,24.966145833333332,257.95833333333337,6.942708333333333
952,Dundas St E: Sumach St - Tubman Ave,-79.35989000000001,43.660795,12.463541666666666,1.78125,4.203125
953,Dundas St W,-79.5334571909278,43.6436010081098,18.18576388888889,3.6276041666666665,0.08854166666666666
954,Dundas St W / 427 C S Dundas Ramp,-79.5588961681699,43.6280458731179,64.53125,0.6875,0.13671875
955,Dundas St W / Acorn Ave,-79.5389984920073,43.6373686519919,33.026041666666664,6.078125,0.1328125
956,Dundas St W / Augusta Ave,-79.4011130244441,43.6522664094949,16.104166666666668,14.859375,9.75
957,Dundas St W / Aukland Rd,-79.5380117137504,43.6385242935959,34.830729166666664,22.2578125,0.2421875
958,Dundas St W / Beresford Ave,-79.4836099148817,43.6655998271893,25.004464285714285,5.40625,0.39285714285714285
959,Dundas St W / Beverley St,-79.3938597234611,43.653823116544,22.326822916666668,45.49609375,4.44140625
960,Dundas St W / Chestnut Hills Cres,-79.5249038299325,43.6529996348943,32.799107142857146,0.5178571428571429,0.04017857142857143
961,Dundas St W / Chestnut St,-79.3859930964183,43.6552436425733,17.602864583333332,58.00390625,3.62890625
962,Dundas St W / Clendenan Ave,-79.473636650774,43.6655190294434,24.513020833333336,12.859375,0.546875
963,Dundas St W / Cloverdale Mall / 427 C N Dundas Ramp,-79.554978824394,43.6290272210282,38.1484375,1.33203125,0.1015625
964,Dundas St W / Denison Ave,-79.4022394365648,43.652036133452,16.075520833333332,20.1640625,3.28125
965,Dundas St W / Earlington Ave,-79.5085802494129,43.6613658014615,31.572916666666664,0.640625,0.0234375
966,Dundas St W / East Mall Cres,-79.5498207485389,43.6303772919906,45.02529761904763,13.848214285714286,0.45982142857142855
967,Dundas St W / Elizabeth St,-79.3851894884453,43.6554122167551,23.736979166666668,45.390625,3.6875
968,Dundas St W / Fisken Ave,-79.4806302172283,43.6655754895816,19.875,0.375,0.9921875
969,Dundas St W / Gilmour Ave,-79.4789579515697,43.6655631231989,24.041666666666668,4.75,0.2578125
970,Dundas St W / Gooch Ave,-79.4986135542773,43.6656052334101,32.703125,4.59375,0.3984375
971,Dundas St W / Grace St,-79.4139015605296,43.6507013118764,17.714743589743588,13.721153846153847,4.0993589743589745
972,Dundas St W / High Park Ave,-79.470342117244,43.6654779321823,22.0234375,14.140625,2.052734375
973,Dundas St W / Howland St,-79.5034875470566,43.6638900105512,44.604166666666664,2.2578125,0.171875
974,Dundas St W / Humber Hill Ave,-79.5015026251826,43.6648849358888,46.90625,2.375,0.36160714285714285
975,Dundas St W / Huron St,-79.3961645990317,43.6533468923314,13.78125,33.78125,3.484375
976,Dundas St W / Kensington Ave,-79.3998350673305,43.6525388211175,15.4453125,20.8828125,9.734375
977,Dundas St W / Manning Ave,-79.4109198466767,43.651308959404,18.240997023809523,23.868973214285713,6.537946428571429
978,Dundas St W / Markham St,-79.4072448657126,43.6520529423428,16.266369047619047,18.589285714285715,6.238095238095239
979,Dundas St W / Mc Caul St,-79.3914331494728,43.6543168483851,20.623697916666668,47.71875,3.2421875
980,Dundas St W / Michael Power Pl / Royalavon Cres / Michael Power Park Trl,-79.53197,43.645225,24.559895833333336,5.7421875,0.140625
981,Dundas St W / Montgomery Rd,-79.525464958997,43.6523826302334,41.934895833333336,1.421875,0.3359375
982,Dundas St W / Montrose Ave / Trinity Bellwoods Park Trl,-79.4159571880887,43.650286339664,17.033854166666664,14.859375,2.875
983,Dundas St W / Neilson Dr / West Mall Cres,-79.5623728230754,43.6273428022931,57.59672619047619,1.5714285714285714,0.4017857142857143
984,Dundas St W / Old Dundas St,-79.507193360455,43.6619248355716,37.9921875,0.3984375,0.078125
985,Dundas St W / Ossington Ave,-79.4207821526692,43.6493340834881,25.23003472222222,47.079427083333336,6.334635416666667
986,Dundas St W / Pacific Ave,-79.4685885569141,43.6654559145786,20.296875,32.78125,1.359375
987,Dundas St W / Palmerston Ave,-79.4084741173994,43.6517995277572,16.905654761904763,24.988839285714285,10.826339285714285
988,Dundas St W / Poplar Ave / Subway Cres,-79.5400758089108,43.6361254134743,39.184895833333336,12.3515625,0.15625
989,Dundas St W / Prince Edward Dr N,-79.5104574379459,43.6606299922651,43.94140625,4.38671875,0.359375
990,Dundas St W / Scarlett Rd,-79.4992074505468,43.6655241730267,45.481770833333336,1.6171875,0.3046875
991,Dundas St W / Shaw St,-79.4182883979142,43.6498253417836,20.376302083333336,19.6484375,10.515625
992,Dundas St W / Shorncliffe Rd / Shaver Ave S,-79.5447016215386,43.6321205564584,43.7421875,5.1640625,0.359375
